Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2018/12/02 04:20:00 PM,2018/12/02,16:20,2018,Sunday,2018/12/02 05:16:00 PM,74390972000,743909,180910004,183362744,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,BAY ST \ COLUMBUS AVE,25533000,Central,Russian Hill,2,37.80516964874004,-122.41722619458592,"(37.80516964874004, -122.41722619458592)"
2018/12/02 02:10:00 PM,2018/12/02,14:10,2018,Sunday,2018/12/02 02:12:00 PM,74391064020,743910,180906683,183351043,IS,Initial Supplement,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,07TH ST \ KING ST,23853000,Southern,Mission Bay,10,37.77113778727857,-122.40080427775587,"(37.77113778727857, -122.40080427775587)"
2018/12/02 02:10:00 PM,2018/12/02,14:10,2018,Sunday,2018/12/02 02:12:00 PM,74391075000,743910,180906683,183351043,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Open or Active,07TH ST \ KING ST,23853000,Southern,Mission Bay,10,37.77113778727857,-122.40080427775587,"(37.77113778727857, -122.40080427775587)"
2018/12/02 04:58:00 PM,2018/12/02,16:58,2018,Sunday,2018/12/02 04:58:00 PM,74391264002,743912,180909950,183362679,II,Initial,,64002,Civil Sidewalks,Other,"Civil Sidewalks, Citation",Cite or Arrest Adult,18TH ST \ CASTRO ST,25813000,Mission,Castro/Upper Market,8,37.76088893209152,-122.4350007026991,"(37.76088893209152, -122.4350007026991)"
2018/12/02 10:18:00 AM,2018/12/02,10:18,2018,Sunday,2018/12/02 04:00:00 PM,74391368060,743913,180909790,183362437,II,Initial,,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Open or Active,LANE ST \ OAKDALE AVE,20209000,Bayview,Bayview Hunters Point,10,37.73353395912637,-122.38848199675726,"(37.73353395912637, -122.38848199675726)"
2018/12/02 03:00:00 PM,2018/12/02,15:00,2018,Sunday,2018/12/02 03:43:00 PM,74391606363,743916,180909756,183362365,II,Initial,,06363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,STOCKTON ST \ POST ST,24908000,Central,Financial District/South Beach,3,37.788499477941336,-122.4067711451779,"(37.788499477941336, -122.4067711451779)"
2018/12/02 08:00:00 AM,2018/12/02,08:00,2018,Sunday,2018/12/02 05:40:00 PM,74391771013,743917,180910032,183362824,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,SPARTA ST \ HARKNESS AVE,20583000,Bayview,Visitacion Valley,10,37.71754588630074,-122.40375027776658,"(37.71754588630074, -122.40375027776658)"
2018/12/02 05:00:00 PM,2018/12/02,17:00,2018,Sunday,2018/12/02 05:40:00 PM,74391871011,743918,180910117,183362892,VI,Vehicle Initial,,71011,Other Offenses,Other Offenses,"License Plate, Found",Open or Active,RUTLAND ST \ WILDE AVE,20591000,Ingleside,Visitacion Valley,10,37.71728124756419,-122.40531016069524,"(37.71728124756419, -122.40531016069524)"
2018/12/01 03:15:00 AM,2018/12/01,03:15,2018,Saturday,2018/12/02 03:04:00 PM,74392007020,743920,180909712,183362197,VI,Vehicle Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,BRYANT ST \ CONVERSE ST,24200000,Southern,South of Market,6,37.77210439167875,-122.40750194432596,"(37.77210439167875, -122.40750194432596)"
2018/12/02 12:00:00 AM,2018/12/02,00:00,2018,Sunday,2018/12/02 04:54:00 PM,74392164070,743921,180909944,183362664,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,02ND AVE \ CLEMENT ST,27246000,Richmond,Inner Richmond,1,37.78313648723007,-122.46013720023512,"(37.78313648723007, -122.46013720023512)"
2018/12/02 12:00:00 AM,2018/12/02,00:00,2018,Sunday,2018/12/02 04:54:00 PM,74392171000,743921,180909944,183362664,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,02ND AVE \ CLEMENT ST,27246000,Richmond,Inner Richmond,1,37.78313648723007,-122.46013720023512,"(37.78313648723007, -122.46013720023512)"
2018/12/02 05:20:00 PM,2018/12/02,17:20,2018,Sunday,2018/12/02 05:20:00 PM,74392265010,743922,180910048,183362763,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,CLAYTON ST \ HAIGHT ST,26409000,Park,Haight Ashbury,5,37.76979784988983,-122.44857881825685,"(37.76979784988983, -122.44857881825685)"
2018/12/02 05:20:00 PM,2018/12/02,17:20,2018,Sunday,2018/12/02 05:20:00 PM,74392265015,743922,180910048,183362763,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,CLAYTON ST \ HAIGHT ST,26409000,Park,Haight Ashbury,5,37.76979784988983,-122.44857881825685,"(37.76979784988983, -122.44857881825685)"
2018/12/01 02:00:00 PM,2018/12/01,14:00,2018,Saturday,2018/12/02 07:00:00 PM,74392307021,743923,180910258,183363128,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,HARRISON ST \ 08TH ST,24201000,Southern,South of Market,6,37.77375969975922,-122.40851633190513,"(37.77375969975922, -122.40851633190513)"
2018/12/01 01:00:00 PM,2018/12/01,13:00,2018,Saturday,2018/12/02 01:41:00 PM,74392571000,743925,180909411,183361886,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,EDDY ST \ CYRIL MAGNIN ST,24893000,Tenderloin,Tenderloin,6,37.78445272883687,-122.40849315881205,"(37.78445272883687, -122.40849315881205)"
2018/12/02 06:26:00 PM,2018/12/02,18:26,2018,Sunday,2018/12/02 06:26:00 PM,74392607041,743926,180908720,183363026,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,24TH ST \ YORK ST,23957000,Mission,Mission,9,37.75285240350464,-122.40818896891844,"(37.75285240350464, -122.40818896891844)"
2018/12/02 05:09:00 PM,2018/12/02,17:09,2018,Sunday,2018/12/02 05:12:00 PM,74392804138,743928,180910076,183362726,II,Initial,,04138,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",Open or Active,EDDY ST \ LEAVENWORTH ST,24935000,Tenderloin,Tenderloin,6,37.78372378203807,-122.41424157409635,"(37.78372378203807, -122.41424157409635)"
2018/12/02 06:59:00 PM,2018/12/02,18:59,2018,Sunday,2018/12/02 07:03:00 PM,74393051040,743930,180910286,183363129,II,Initial,,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,STOCKTON ST \ CARD ALY,25351000,Central,Chinatown,3,37.79903585502773,-122.40891234118702,"(37.79903585502773, -122.40891234118702)"
2018/12/02 03:30:00 PM,2018/12/02,15:30,2018,Sunday,2018/12/02 05:47:00 PM,74393106244,743931,180910098,183362867,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,17TH ST \ SANCHEZ ST,25796000,Mission,Castro/Upper Market,8,37.76275266942275,-122.430726724486,"(37.76275266942275, -122.430726724486)"
2018/12/02 07:00:00 PM,2018/12/02,19:00,2018,Sunday,2018/12/02 07:11:00 PM,74393304134,743933,180910327,183363173,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,20TH AVE \ GEARY BLVD,27505000,Richmond,Outer Richmond,1,37.78033468900229,-122.47938297632868,"(37.78033468900229, -122.47938297632868)"
2018/12/02 06:46:00 PM,2018/12/02,18:46,2018,Sunday,2018/12/02 06:46:00 PM,74393465010,743934,180910264,183363092,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,24TH ST \ CYPRESS ST,24069000,Mission,Mission,9,37.75233682819226,-122.41682609142852,"(37.75233682819226, -122.41682609142852)"
2018/12/02 06:46:00 PM,2018/12/02,18:46,2018,Sunday,2018/12/02 06:46:00 PM,74393465016,743934,180910264,183363092,II,Initial,,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,24TH ST \ CYPRESS ST,24069000,Mission,Mission,9,37.75233682819226,-122.41682609142852,"(37.75233682819226, -122.41682609142852)"
2018/12/02 06:31:00 PM,2018/12/02,18:31,2018,Sunday,2018/12/02 07:02:00 PM,74393705053,743937,180910311,183363039,II,Initial,,05053,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",Cite or Arrest Adult,EDDY ST \ CYRIL MAGNIN ST,24893000,Tenderloin,Tenderloin,6,37.78445272883687,-122.40849315881205,"(37.78445272883687, -122.40849315881205)"
2018/12/02 06:31:00 PM,2018/12/02,18:31,2018,Sunday,2018/12/02 07:02:00 PM,74393727195,743937,180910311,183363039,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,EDDY ST \ CYRIL MAGNIN ST,24893000,Tenderloin,Tenderloin,6,37.78445272883687,-122.40849315881205,"(37.78445272883687, -122.40849315881205)"
2018/12/02 06:31:00 PM,2018/12/02,18:31,2018,Sunday,2018/12/02 07:02:00 PM,74393763010,743937,180910311,183363039,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,EDDY ST \ CYRIL MAGNIN ST,24893000,Tenderloin,Tenderloin,6,37.78445272883687,-122.40849315881205,"(37.78445272883687, -122.40849315881205)"
2018/12/02 04:30:00 PM,2018/12/02,16:30,2018,Sunday,2018/12/02 06:27:00 PM,74394006363,743940,180910333,183363021,II,Initial,,06363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,MARKET ST \ POWELL ST,34016000,Tenderloin,Financial District/South Beach,3,37.784560141211806,-122.40733704162238,"(37.784560141211806, -122.40733704162238)"
2018/12/02 08:24:00 PM,2018/12/02,20:24,2018,Sunday,2018/12/02 08:24:00 PM,74394171012,743941,161027604,183363394,VS,Vehicle Supplement,,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,ASHBURY ST \ CLAYTON ST,26214000,Park,Haight Ashbury,5,37.76272223370367,-122.44699434419931,"(37.76272223370367, -122.44699434419931)"
2018/12/02 03:00:00 PM,2018/12/02,15:00,2018,Sunday,2018/12/02 03:12:00 PM,74394212040,743942,180909875,183362234,II,Initial,,12040,Weapons Offense,Weapons Offense,"Firearm Transfer, Violation",Open or Active,08TH ST \ GROVE ST \ HYDE ST \ MARKET ST,24429000,Tenderloin,Tenderloin,6,37.77871942789032,-122.4147412230519,"(37.77871942789032, -122.4147412230519)"
2018/12/02 04:00:00 PM,2018/12/02,16:00,2018,Sunday,2018/12/02 09:00:00 PM,74394306244,743943,180909449,183361721,IS,Initial Supplement,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FRANCISCO ST \ COLUMBUS AVE,25525000,Central,Russian Hill,3,37.804355945460976,-122.41605142464799,"(37.804355945460976, -122.41605142464799)"
2018/12/02 04:00:00 PM,2018/12/02,16:00,2018,Sunday,2018/12/02 09:00:00 PM,74394372000,743943,180909449,183361721,IS,Initial Supplement,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,FRANCISCO ST \ COLUMBUS AVE,25525000,Central,Russian Hill,3,37.804355945460976,-122.41605142464799,"(37.804355945460976, -122.41605142464799)"
2018/12/02 02:00:00 PM,2018/12/02,14:00,2018,Sunday,2018/12/02 03:01:00 PM,74394528160,743945,180909778,183362180,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,WISCONSIN ST \ CONNECTICUT ST,28098000,Bayview,Potrero Hill,10,37.75368474505065,-122.39859315175997,"(37.75368474505065, -122.39859315175997)"
2018/12/02 07:25:00 PM,2018/12/02,19:25,2018,Sunday,2018/12/02 07:29:00 PM,74394704138,743947,180910349,183363231,II,Initial,,04138,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",Open or Active,VAN NESS AVE \ BROADWAY,26547000,Northern,Russian Hill,2,37.79573710834212,-122.42341305643612,"(37.79573710834212, -122.42341305643612)"
2018/12/02 09:03:00 PM,2018/12/02,21:03,2018,Sunday,2018/12/02 09:03:00 PM,74394871024,743948,180910480,183363480,II,Initial,,71024,Non-Criminal,Non-Criminal,"Stay Away or Court Order, Non-DV Related",Cite or Arrest Adult,HARTFORD ST \ 17TH ST,25793000,Mission,Castro/Upper Market,8,37.76255082381586,-122.43406238857597,"(37.76255082381586, -122.43406238857597)"
2018/12/02 06:00:00 PM,2018/12/02,18:00,2018,Sunday,2018/12/02 06:15:00 PM,74395004134,743950,180910236,183362989,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,REVERE AVE \ JENNINGS ST,20154000,Bayview,Bayview Hunters Point,10,37.72954271057539,-122.38641847685011,"(37.72954271057539, -122.38641847685011)"
2018/12/02 06:00:00 PM,2018/12/02,18:00,2018,Sunday,2018/12/02 06:15:00 PM,74395006151,743950,180910236,183362989,II,Initial,,06151,Larceny Theft,Larceny Theft - Other,"Theft, From Person, <$50 (other than Pickpocket)",Open or Active,REVERE AVE \ JENNINGS ST,20154000,Bayview,Bayview Hunters Point,10,37.72954271057539,-122.38641847685011,"(37.72954271057539, -122.38641847685011)"
2018/12/02 06:00:00 PM,2018/12/02,18:00,2018,Sunday,2018/12/02 06:15:00 PM,74395028150,743950,180910236,183362989,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,REVERE AVE \ JENNINGS ST,20154000,Bayview,Bayview Hunters Point,10,37.72954271057539,-122.38641847685011,"(37.72954271057539, -122.38641847685011)"
2018/12/02 05:00:00 PM,2018/12/02,17:00,2018,Sunday,2018/12/02 08:16:00 PM,74395107041,743951,180908093,183363321,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,21ST ST \ BRYANT ST,23973000,Mission,Mission,9,37.75759495685635,-122.40958833798562,"(37.75759495685635, -122.40958833798562)"
2018/12/02 03:42:00 PM,2018/12/02,15:42,2018,Sunday,2018/12/02 03:42:00 PM,74395627065,743956,180909994,183362360,II,Initial,,27065,Other Miscellaneous,Fraud,"Identification To Peace Officer, False",Cite or Arrest Adult,FULTON ST \ 07TH AVE,27272000,Richmond,Golden Gate Park,1,37.7734887430876,-122.46481167093468,"(37.7734887430876, -122.46481167093468)"
2018/12/02 03:42:00 PM,2018/12/02,15:42,2018,Sunday,2018/12/02 03:42:00 PM,74395662050,743956,180909994,183362360,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,FULTON ST \ 07TH AVE,27272000,Richmond,Golden Gate Park,1,37.7734887430876,-122.46481167093468,"(37.7734887430876, -122.46481167093468)"
2018/12/02 03:00:00 AM,2018/12/02,03:00,2018,Sunday,2018/12/02 10:19:00 PM,74396107021,743961,180910571,183363710,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,HOWARD ST \ 07TH ST,24265000,Southern,South of Market,6,37.777977086075,-122.40938700711665,"(37.777977086075, -122.40938700711665)"
2018/12/02 06:01:00 PM,2018/12/02,18:01,2018,Sunday,2018/12/02 06:03:00 PM,74396207053,743962,180910446,183362948,II,Initial,,07053,Vehicle Impounded,Vehicle Impounded,"Vehicle, Impounded",Open or Active,INDIANA ST \ CESAR CHAVEZ ST,20708000,Bayview,Bayview Hunters Point,10,37.7501183410453,-122.3904330388234,"(37.7501183410453, -122.3904330388234)"
2018/12/02 06:01:00 PM,2018/12/02,18:01,2018,Sunday,2018/12/02 06:03:00 PM,74396264085,743962,180910446,183362948,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,INDIANA ST \ CESAR CHAVEZ ST,20708000,Bayview,Bayview Hunters Point,10,37.7501183410453,-122.3904330388234,"(37.7501183410453, -122.3904330388234)"
2018/12/01 02:00:00 AM,2018/12/01,02:00,2018,Saturday,2018/12/01 12:47:00 PM,74396407041,743964,180907045,183351705,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,MASON ST \ DERBY ST,24916000,Tenderloin,Tenderloin,3,37.78742932998812,-122.40993054405932,"(37.78742932998812, -122.40993054405932)"
2018/12/02 06:01:00 PM,2018/12/02,18:01,2018,Sunday,2018/12/02 06:19:00 PM,74396506244,743965,180910208,183362952,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,POLK ST \ EDDY ST,25176000,Northern,Tenderloin,6,37.78310139923345,-122.41918170505187,"(37.78310139923345, -122.41918170505187)"
2018/12/02 05:00:00 PM,2018/12/02,17:00,2018,Sunday,2018/12/02 10:17:00 PM,74396674000,743966,180910565,183363708,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,FELL ST \ BUCHANAN ST,25930000,Northern,Hayes Valley,5,37.77531730909958,-122.42772404668867,"(37.77531730909958, -122.42772404668867)"
2018/12/02 08:00:00 PM,2018/12/02,20:00,2018,Sunday,2018/12/02 10:37:00 PM,74397106244,743971,180910606,183363760,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,STOCKTON ST \ POST ST,24908000,Central,Financial District/South Beach,3,37.788499477941336,-122.4067711451779,"(37.788499477941336, -122.4067711451779)"
2018/12/01 01:10:00 PM,2018/12/01,13:10,2018,Saturday,2018/12/01 01:10:00 PM,74362916650,743629,180907164,183351785,II,Initial,,16650,Drug Offense,Drug Violation,Methamphetamine Offense,Cite or Arrest Adult,CUSTER AVE \ QUINT ST,20252000,Bayview,Bayview Hunters Point,10,37.74529840818052,-122.38919329994268,"(37.74529840818052, -122.38919329994268)"
2018/12/01 01:10:00 PM,2018/12/01,13:10,2018,Saturday,2018/12/01 01:10:00 PM,74362965016,743629,180907164,183351785,II,Initial,,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,CUSTER AVE \ QUINT ST,20252000,Bayview,Bayview Hunters Point,10,37.74529840818052,-122.38919329994268,"(37.74529840818052, -122.38919329994268)"
2018/12/01 10:55:00 PM,2018/12/01,22:55,2018,Saturday,2018/12/01 10:57:00 PM,74373828100,743738,180908297,183353910,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Cite or Arrest Adult,MARKET ST \ RESERVOIR ST,25877000,Mission,Castro/Upper Market,8,37.76877049785351,-122.42746205880601,"(37.76877049785351, -122.42746205880601)"
2018/12/01 10:35:00 PM,2018/12/01,22:35,2018,Saturday,2018/12/01 10:36:00 PM,74374964085,743749,180908281,183353839,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,JULIAN AVE \ 16TH ST,24181000,Mission,Mission,9,37.76497689783835,-122.42090127191872,"(37.76497689783835, -122.42090127191872)"
2018/12/01 10:25:00 PM,2018/12/01,22:25,2018,Saturday,2018/12/02 06:29:00 AM,74380471012,743804,180907910,183353823,VS,Vehicle Supplement,,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,ARLINGTON ST \ NATICK ST \ SAN JOSE AV OFF RAMP \ WILDER ST,21927000,Ingleside,Glen Park,8,37.73376542115194,-122.4315945603496,"(37.73376542115194, -122.4315945603496)"
2018/12/02 01:57:00 PM,2018/12/02,13:57,2018,Sunday,2018/12/02 01:57:00 PM,74385807043,743858,180907631,183361861,VS,Vehicle Supplement,,07043,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Motorcycle",Open or Active,JENNINGS ST \ CARGO WAY,33104000,Bayview,Bayview Hunters Point,10,37.74019196645599,-122.37684733677168,"(37.74019196645599, -122.37684733677168)"
2018/12/02 12:19:00 PM,2018/12/02,12:19,2018,Sunday,2018/12/02 12:19:00 PM,74386207041,743862,180899442,183361558,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,38TH AVE \ LINCOLN WAY,27790000,Taraval,Sunset/Parkside,4,37.76454466502701,-122.49761616744074,"(37.76454466502701, -122.49761616744074)"
2018/12/01 05:45:00 PM,2018/12/01,17:45,2018,Saturday,2018/12/02 02:38:00 PM,74387306303,743873,180909546,183362082,II,Initial,,06303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,SUTTER ST \ SANSOME ST,30048000,Central,Financial District/South Beach,3,37.790247403765534,-122.40055526483039,"(37.790247403765534, -122.40055526483039)"
2018/12/02 04:00:00 AM,2018/12/02,04:00,2018,Sunday,2018/12/02 02:15:00 PM,74387705083,743877,180909518,183361794,II,Initial,,05083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,ARBALLO DR \ VIDAL DR,23107000,Taraval,Lakeshore,7,37.72120583892469,-122.48302284569624,"(37.72120583892469, -122.48302284569624)"
2018/12/02 01:00:00 PM,2018/12/02,13:00,2018,Sunday,2018/12/02 02:52:00 PM,74390604138,743906,180909762,183362123,II,Initial,,04138,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",Cite or Arrest Adult,EDDY ST \ WEBSTER ST,25974000,Northern,Western Addition,5,37.78164558340537,-122.43060920034239,"(37.78164558340537, -122.43060920034239)"
2018/12/02 01:00:00 PM,2018/12/02,13:00,2018,Sunday,2018/12/02 02:52:00 PM,74390615040,743906,180909762,183362123,II,Initial,,15040,Offences Against The Family And Children,Family Offenses,"Spouse, Cohabitee, Parent of Child in Common, Inflict Injury",Cite or Arrest Adult,EDDY ST \ WEBSTER ST,25974000,Northern,Western Addition,5,37.78164558340537,-122.43060920034239,"(37.78164558340537, -122.43060920034239)"
